sample_id,feature_1,feature_2,label,split
class1_1525,-1.0112368966,0.3780755562,1,test
class1_2010,-1.2119072625,1.5681586784,1,development_pool
class1_0104,-0.2211019476,-0.0209655745,1,development_pool
class1_0172,-0.2358417476,-0.4915834592,1,development_pool
class0_1649,-0.3579795859,-1.8227525458,0,development_pool
class0_0727,-1.7436535950,2.2868565543,0,test
class1_0828,-1.2696796497,-1.7862747342,1,test
class0_2190,0.8213465000,-0.3816007958,0,development_pool
class1_2116,-0.4787566410,-2.3339657202,1,test
class0_1158,-0.4583108001,0.1948083687,0,development_pool
class0_2480,0.1591868179,0.9385710656,0,development_pool
class0_0486,0.9060098266,-0.1490708643,0,development_pool
class1_2277,1.8636791241,-0.4014126532,1,development_pool
class0_0157,-0.9132005587,0.3470831502,0,development_pool
class0_1103,1.0414308870,1.7732795457,0,development_pool
class1_0614,-0.4061978631,-0.4848981064,1,development_pool
class1_2085,0.8756597472,0.0807264353,1,development_pool
class0_2199,2.1013180614,0.6075857338,0,development_pool
class1_2505,-0.3860957869,-0.5078481245,1,development_pool
class1_1380,-1.7871940157,0.4772882486,1,test
class0_0845,0.4317964580,0.0307025974,0,development_pool
class1_1321,-1.4372950288,-2.6308319954,1,development_pool
class1_1462,0.6278956127,0.4359623889,1,development_pool
class0_0398,0.7098115917,2.3413489765,0,development_pool
class1_1710,-0.4086633094,-0.7957970202,1,test
class0_0599,0.0906731734,0.9465869303,0,development_pool
class1_0647,0.8515490887,-0.6639569447,1,development_pool
class0_2539,-0.3425485479,1.2642111088,0,development_pool
class1_1695,-2.1005936470,-0.8482884176,1,development_pool
class0_0712,1.4962735722,0.1961755460,0,test
class1_1327,-0.9272768782,-1.1406644114,1,development_pool
class0_0754,-0.9006273730,0.5793250923,0,development_pool
class1_1808,-0.3878860420,0.2423996041,1,development_pool
class1_1031,-0.7165322615,-0.4832198828,1,development_pool
class1_1558,-1.2191685404,0.1920604618,1,development_pool
class1_1221,-0.8291597284,1.3388092013,1,development_pool
class1_1914,1.5667473170,0.6360726247,1,test
class0_0550,-0.6376935799,-0.1009159412,0,development_pool
class1_1700,-0.4900244597,0.5013089388,1,development_pool
class0_2523,-1.1152209556,0.5440898206,0,development_pool
class1_0913,-2.3159760568,-0.5102442099,1,development_pool
class0_0117,0.9614942156,-0.0479607023,0,development_pool
class0_0445,-0.9191424735,0.7984537279,0,test
class0_0724,0.5472942012,1.4556854329,0,development_pool
class0_2372,0.1771823523,0.8197457517,0,development_pool
class0_0266,1.1811859062,-1.3928299060,0,development_pool
class0_2635,1.2063965844,2.3282241182,0,test
class0_1266,0.7682448970,-0.6668985784,0,test
class1_2602,0.2243752736,0.0368060203,1,development_pool
class0_1917,0.6193125877,-1.5851506874,0,test
class0_0609,0.9228213578,1.3550372554,0,development_pool
class1_1650,0.2000972106,-1.4467515018,1,development_pool
class1_2723,0.3548906936,1.2736460777,1,development_pool
class1_0073,-0.8899299214,-1.2309286476,1,development_pool
class1_1875,-0.7455324486,1.0396783865,1,development_pool
class0_2018,0.5267869651,2.0089051684,0,development_pool
class0_0071,-0.7282958646,1.2967209828,0,development_pool
class1_1544,-3.9741443885,-0.8880050028,1,test
class0_2001,1.3433520796,1.2950118424,0,development_pool
class0_1736,0.6493574487,0.5240610186,0,development_pool
class1_1250,0.3642347062,2.0128408693,1,development_pool
class0_2809,0.9122721570,0.4072157702,0,test
class1_1876,-0.1513317940,0.0708498440,1,development_pool
class1_2630,0.7596165078,-0.8875767665,1,development_pool
class0_1365,1.5802986741,0.8284661068,0,development_pool
class1_1823,-0.0675304901,-0.5210691077,1,development_pool
class0_2320,4.6077258520,0.2199053966,0,development_pool
class0_2749,1.1267351005,0.1171643424,0,test
class1_1636,-2.9090953877,-0.9285524672,1,development_pool
class1_1162,-3.4863143022,-0.9434240066,1,development_pool
class0_1938,0.2781880508,2.1246705598,0,development_pool
class1_2458,0.2731118143,0.2453379253,1,development_pool
class0_1604,0.5899452985,1.8760729231,0,development_pool
class0_0391,1.3657713209,-0.7029352642,0,development_pool
class1_2301,-1.1126582727,-2.1429429786,1,development_pool
class0_1008,-0.1367718472,-0.4370460102,0,test
class1_1123,1.2143263096,-0.8764731621,1,test
class0_1210,1.1568341976,-0.8981275872,0,development_pool
class0_0578,-1.8399533115,-0.2755514036,0,test
class0_2419,1.5321914795,0.3567173964,0,development_pool
class0_1503,1.0064669215,-1.0624522290,0,development_pool
class1_0477,1.4075800212,0.3720141262,1,development_pool
class1_2311,-0.4474464336,0.2464848737,1,development_pool
class0_2754,3.4583749645,-0.4638251948,0,development_pool
class1_2827,-2.0534932683,0.5469423354,1,development_pool
class0_2385,-1.0937096748,0.1405356434,0,development_pool
class1_1013,2.5835681151,2.3713447739,1,development_pool
class1_1244,-0.1329973936,-1.6583853424,1,development_pool
class0_1678,1.1916365038,0.9350414263,0,development_pool
class1_2432,-0.2339523323,-0.7425849496,1,development_pool
class0_1871,0.7742239435,1.5817872999,0,test
class1_0122,-2.4837169648,-1.0446216775,1,test
class1_1840,-0.7638707772,-0.7748125819,1,development_pool
class1_2972,-1.6028615127,-0.8908902277,1,test
class1_0059,-0.6318279621,-1.9284723517,1,test
class1_1559,-2.5950699626,-1.4653409385,1,development_pool
class0_1924,-0.1762908433,-0.8934736515,0,development_pool
class1_2773,-1.6806194706,0.3275327891,1,development_pool
class1_2785,-0.5169627393,-1.5643016604,1,development_pool
class0_0319,-0.3377200376,-0.2241363313,0,development_pool
class1_0031,-1.1064018355,0.0128082214,1,development_pool
class1_0734,0.0909254575,-0.4779956578,1,development_pool
class0_0194,-1.2774938692,1.6290574968,0,development_pool
class0_1693,-0.1123174160,-0.9859811078,0,test
class1_0856,0.2170067361,-1.8482972779,1,development_pool
class1_0465,0.3962538690,-1.2686038544,1,development_pool
class1_1026,1.4369872917,-0.3870585149,1,development_pool
class1_2732,1.2173504081,-1.1219209529,1,development_pool
class0_0167,0.9526126880,-0.0964417245,0,development_pool
class0_0433,1.3816547329,0.7810300589,0,development_pool
class1_2738,-1.1623771605,1.0435175877,1,development_pool
class1_1667,-0.6302119770,0.7202238618,1,development_pool
class1_2214,-0.0730171395,-0.8506997402,1,development_pool
class1_0550,1.4223794905,-0.7574706183,1,test
class1_1568,1.3566377781,0.5333787755,1,development_pool
class0_2795,-1.8184062246,0.5678534240,0,development_pool
class0_0681,0.0658069321,0.9632414643,0,development_pool
class0_0698,0.7035217044,0.9896272039,0,development_pool
class1_1503,0.5426539040,-1.2477605723,1,development_pool
class0_0765,1.8310152164,0.0965113471,0,development_pool
class0_1060,3.0788126148,2.7828736775,0,development_pool
class1_0230,0.0662432818,0.2586154254,1,development_pool
class0_2376,-0.3487690451,-0.7457975908,0,development_pool
class1_1575,-0.3334059391,0.3124110325,1,development_pool
class0_1519,0.6929300364,0.9570113749,0,development_pool
class1_1682,-0.5802408694,-0.3644078256,1,development_pool
class0_2882,2.5191340516,0.3428010003,0,development_pool
class0_2481,1.6000800308,0.0047023751,0,development_pool
class1_2213,0.0128047554,0.7981152122,1,test
class0_1020,1.8945822264,-0.8460583807,0,development_pool
class0_1982,-0.1423186428,1.0487626616,0,development_pool
class1_2961,-1.4172739627,-0.9384888860,1,development_pool
class0_0974,0.1649180326,0.1195842766,0,development_pool
class1_2759,-0.8142117551,0.4021011209,1,development_pool
class0_1682,3.2517609725,1.1519107300,0,development_pool
class1_1392,-0.7206689155,-2.5249576166,1,development_pool
class1_1699,-0.7361935988,-1.4722545151,1,development_pool
class1_1115,-0.8355130453,0.3033487272,1,development_pool
class1_2455,0.5550043847,-0.5246926827,1,development_pool
class0_2944,1.8456968041,0.5533831934,0,test
class0_1323,2.1415906237,0.9258427033,0,development_pool
class0_2711,1.3899229194,-0.4542488148,0,development_pool
class0_2324,1.8480276793,1.7945020828,0,development_pool
class1_2858,0.2391339088,-2.3500829066,1,development_pool
class0_2779,-0.3841447133,1.2407486283,0,development_pool
class1_0589,-0.8788378500,-2.3734836846,1,development_pool
class1_2849,1.0520449160,-0.8574738513,1,development_pool
class0_0134,0.0591414083,-2.1564240875,0,development_pool
class0_2934,1.6638637023,0.5829622243,0,development_pool
class0_1004,1.1317705178,-0.1340577464,0,development_pool
class0_1142,0.1271759057,-1.3928391991,0,development_pool
class1_0665,1.1719252782,0.4381568904,1,test
class0_1885,0.2976982463,-0.5588830316,0,development_pool
class0_1735,1.1005899294,0.7618537285,0,test
class0_1572,1.0609519797,0.1270662355,0,development_pool
class1_0596,-0.6758862400,-0.6240758422,1,test
class1_1837,1.7148063320,-0.7657329149,1,development_pool
class1_0806,2.1336224894,-3.5803684499,1,test
class0_0401,0.0095923521,-0.7898607032,0,development_pool
class0_2872,1.6159366626,-0.6546755136,0,test
class0_0405,0.0016449738,-1.3842746993,0,development_pool
class1_1678,1.1766238945,1.9241619034,1,development_pool
class0_2304,0.4484770579,1.2064269244,0,development_pool
class0_1781,0.8653459610,-0.3070277510,0,development_pool
class0_2605,1.4249422823,1.5215055939,0,development_pool
class0_1625,1.7218792232,-1.1563693289,0,development_pool
class1_0751,-2.2315171949,-2.0427565627,1,development_pool
class0_2947,3.0048914230,0.6496732519,0,development_pool
class0_1773,-1.0484103046,-0.5633080793,0,development_pool
class0_2038,0.8354211320,1.0106975744,0,development_pool
class1_0691,-1.6901110787,-1.0776008056,1,test
class0_1941,0.0778124618,0.3497520193,0,test
class1_1958,-1.3453713230,-0.8962428634,1,development_pool
class1_1313,-1.6331211146,-1.3059169203,1,development_pool
class1_0564,-1.0059444787,-0.0378479926,1,development_pool
class0_0644,1.8484889794,2.6354657591,0,development_pool
class1_0817,-1.9613657685,-0.8702128041,1,development_pool
class1_2546,-1.2212870872,-0.7103273984,1,development_pool
class1_1326,0.0979104263,0.9677400842,1,development_pool
class0_1623,0.0660073413,1.2618609030,0,development_pool
class1_0253,-1.3108234787,-1.7105858725,1,development_pool
class1_0567,-1.1388612985,-0.9850049979,1,development_pool
class1_0068,1.1496191164,-0.6275527562,1,development_pool
class1_2496,-1.0108854902,0.1955864799,1,development_pool
class1_0996,-1.6283646799,-1.6659891572,1,test
class1_1246,-0.9494789618,-2.4538417886,1,development_pool
class0_1429,1.3596412678,1.0025140542,0,test
class1_2769,-2.1221080866,-1.8323969703,1,development_pool
class0_2009,0.4169095734,1.4954083971,0,development_pool
class1_1098,-1.3753887401,0.1710434029,1,development_pool
class0_2990,-0.1042431385,0.6491450637,0,test
class1_1975,-1.3195509589,0.6953692483,1,test
class0_2525,-0.4196903699,-0.7088921747,0,development_pool
class1_1167,-1.1943171890,-0.0905451857,1,development_pool
class0_2647,2.6306249631,1.2081367914,0,development_pool
class0_0549,1.9731997030,-1.1223994864,0,test
class1_2130,-0.0611839438,-0.1121128772,1,development_pool
class0_2534,-0.7750095349,1.7154400684,0,development_pool
class1_1964,0.4732604453,0.1098521753,1,development_pool
class1_2494,-1.9413712238,-2.2182227389,1,development_pool
class1_0295,0.1263460249,0.5433593134,1,development_pool
class0_1308,-0.5857605528,0.4496280801,0,development_pool
class1_1494,0.6192382671,-0.3321888004,1,development_pool
class0_2280,0.5023819271,1.5177291743,0,test
class1_1394,-0.8654060041,-1.3287218387,1,development_pool
class0_2855,-0.2369891513,2.7045184333,0,development_pool
class1_0090,-2.6888348381,-1.3306350608,1,development_pool
class0_0465,-0.9342565660,-1.0361164325,0,development_pool
class0_0643,2.2768236854,0.2144864618,0,development_pool
class1_1988,-1.5179012232,-2.3572127114,1,development_pool
class0_2745,1.4727513186,0.8771532828,0,development_pool
class0_2271,-0.0199272168,2.9935560343,0,development_pool
class0_1663,-0.9152933525,-0.1791666449,0,development_pool
class1_0730,1.1292775288,-0.9590285606,1,development_pool
class0_0014,1.3009139494,1.8829428167,0,development_pool
class0_2916,0.8169720249,0.6316580996,0,development_pool
class1_1037,0.7023545380,-0.5290894048,1,development_pool
class1_2734,-0.2787654508,-0.1031884543,1,development_pool
class0_1496,-1.4049765589,-0.4721788680,0,test
class1_2388,-2.5595344661,-2.2240493080,1,development_pool
class0_2952,-0.1770149534,1.4653527883,0,development_pool
class1_0805,-0.1060337973,-0.1816806538,1,development_pool
class0_2242,0.8731301816,1.7304367077,0,test
class1_0841,-0.3814842469,-1.6294008174,1,test
class0_2450,-0.6041764216,0.3312118302,0,development_pool
class0_2373,-0.8011766545,-1.2428427784,0,development_pool
class0_0327,1.6122014931,-0.1020210736,0,development_pool
class0_0400,0.4500858230,0.4961838361,0,development_pool
class1_2117,1.2031232977,-0.5072258592,1,development_pool
class1_0908,-0.7288340339,-0.4942747045,1,development_pool
class1_2459,-0.0581338445,-0.8746611638,1,development_pool
class1_1646,-0.1227630525,0.3985401788,1,development_pool
class0_2560,1.3685037610,2.6339422177,0,development_pool
class0_2058,-0.7573410055,-1.3346875376,0,development_pool
class1_1961,0.3009940039,0.6525554596,1,development_pool
class0_2358,0.4522443734,0.3935406636,0,test
class1_0729,-0.2252986907,0.9513137080,1,test
class1_2984,-1.7699379225,0.6221601458,1,development_pool
class0_1456,0.7302064772,1.2855204347,0,development_pool
class0_2623,-0.4118684819,-0.4324799344,0,test
class1_2294,-1.5329016265,-1.0345994689,1,development_pool
class0_2583,-1.0079886634,0.5003404396,0,development_pool
class0_1514,-0.0286152892,0.6673113613,0,development_pool
class1_1797,-2.5683747799,-0.8077853747,1,test
class1_0363,-0.9537975798,0.9008471531,1,development_pool
class1_0387,2.5086582734,0.6989249644,1,development_pool
class0_1923,-1.6677674874,-0.3846795687,0,development_pool
class0_2123,1.6713771106,-0.7192113686,0,development_pool
class1_1454,-0.0053310730,-2.3875377665,1,development_pool
class0_2765,0.7552623468,0.5848425610,0,development_pool
class0_1687,-2.2763192326,0.5233777691,0,development_pool
class1_1443,-2.4810744718,-1.8165201835,1,development_pool
class1_0275,-1.3217799765,-0.4204875330,1,development_pool
class0_0687,3.0513589853,0.5516404165,0,development_pool
class1_1963,-0.1407621823,-0.9477259991,1,development_pool
class1_2487,-2.6188238272,-1.8547683520,1,development_pool
class0_0763,0.0097652974,1.6964474063,0,development_pool
class1_1081,-1.0455244225,0.3143978174,1,development_pool
class1_2071,-0.9136753503,0.2526984978,1,development_pool
class0_1316,-0.1401376659,0.5774251334,0,development_pool
class1_2996,1.1197271933,-1.1283134360,1,development_pool
class1_2631,0.4692390429,-0.4195380465,1,development_pool
class1_1023,-2.0154774154,-0.7930473698,1,development_pool
class1_2628,-0.6916046444,0.2696712150,1,test
class0_2520,-1.3373533742,-0.7437517671,0,development_pool
class0_0026,0.4908304029,-0.1057365007,0,development_pool
class0_0160,0.2932771720,0.0916604192,0,development_pool
class0_2877,0.2307378686,-1.8699223568,0,development_pool
class0_0197,0.3338413331,3.1711250529,0,development_pool
class1_1620,1.2346600891,-0.6439802626,1,development_pool
class1_2155,-0.9062149569,0.1997192240,1,development_pool
class1_1904,-1.4056708121,0.1071266906,1,development_pool
class0_1339,1.3803838547,-1.0437981748,0,test
class1_1329,-1.4387709937,1.1141100158,1,development_pool
class0_0080,1.1216054923,2.1387339691,0,development_pool
class0_0036,-1.0342079765,1.3485080266,0,development_pool
class1_0163,1.0606292689,-1.1279560659,1,development_pool
class1_1813,1.1907006046,0.1373949186,1,development_pool
class0_1570,0.2581390149,-0.1564887803,0,development_pool
class0_1726,1.9253580652,-0.0190892920,0,development_pool
class0_2744,0.0409262362,0.7045108877,0,development_pool
class1_2578,-0.3767234104,1.3472161413,1,development_pool
class1_0009,-2.7172956017,-2.4162354948,1,development_pool
class1_1429,-0.7999035008,-0.5944840706,1,development_pool
class0_2388,2.0950221975,3.3074671110,0,development_pool
class0_1864,-0.8000170824,0.8572657293,0,development_pool
class1_1909,-0.6098397949,-0.6070458148,1,development_pool
class0_2408,0.4003345447,0.0165181487,0,development_pool
class0_1931,1.5401757981,0.3173378433,0,development_pool
class1_2580,-2.5205785694,0.2767516281,1,development_pool
class0_1632,0.4497790026,2.2666060949,0,development_pool
class0_2712,-0.3079100544,-0.4490041705,0,development_pool
class1_1838,-2.2434866613,0.0565106211,1,development_pool
class1_0612,-2.7212909161,2.1085999208,1,development_pool
class1_2091,0.6730404750,1.0200519887,1,test
class1_2162,-1.2704019474,-1.6971773150,1,development_pool
class0_0407,-1.0249744267,-0.7204730763,0,development_pool
class1_2965,0.7245904156,-0.5649417675,1,development_pool
class1_2262,1.3430710397,1.2468102594,1,test
